date,CL=F,NG=F,GC=F,CADUSD=X,AUDUSD=X,EURUSD=X,CNYUSD=X,MXNUSD=X,JPYUSD=X,GBPUSD=X,KRWUSD=X,wcs_monthly
2023-03-08,76.66000366210938,2.5510001182556152,1812.699951171875,0.7273785471916199,0.6591001749038696,1.05507493019104,0.1436492651700973,0.0552483163774013,0.0072784968651831,1.1827740669250488,0.0007587829022668,
2023-03-09,75.72000122070312,2.5429999828338623,1829.300048828125,0.7246691584587097,0.6594000458717346,1.0549525022506714,0.1438786834478378,0.0556459762156009,0.007287248969078,1.185016632080078,0.0007596187060698,
2023-03-10,76.68000030517578,2.430000066757202,1862.0,0.7230135202407837,0.6591001749038696,1.0584698915481567,0.1436038762331009,0.0545564480125904,0.0073316469788551,1.192250370979309,0.0007544038235209,
2023-03-13,74.80000305175781,2.6059999465942383,1911.699951171875,0.7265435457229614,0.6634203791618347,1.0683646202087402,0.1448183953762054,0.0545940026640892,0.0074085053056478,1.2079336643218994,0.0007578398217447,
2023-03-14,71.33000183105469,2.572999954223633,1906.199951171875,0.7280563712120056,0.6659198999404907,1.0725010633468628,0.14610056579113,0.0528566911816597,0.0075123580172657,1.2171372175216677,0.0007713787490502,
2023-03-15,67.61000061035156,2.438999891281128,1926.5999755859373,0.7305188775062561,0.6689097881317139,1.0727657079696655,0.1455498188734054,0.0537619963288307,0.0074406419880688,1.215214490890503,0.000766530225519,
2023-03-16,68.3499984741211,2.513999938964844,1919.0,0.7264854907989502,0.6618300080299377,1.0583354234695437,0.1448037177324295,0.0526540279388427,0.0075228130444884,1.20692777633667,0.0007623462006449,
2023-03-17,66.73999786376953,2.338000059127808,1969.800048828125,0.7289108037948608,0.6663401126861572,1.0614134073257446,0.1449800580739975,0.053278237581253,0.0074980505742132,1.2110495567321775,0.0007682733703404,
2023-03-20,67.63999938964844,2.2230000495910645,1979.199951171875,0.7294052243232727,0.6713212132453918,1.0678855180740356,0.145220085978508,0.053068920969963,0.0075594931840896,1.218769073486328,0.0007647306192666,
2023-03-21,69.33000183105469,2.3480000495910645,1938.0,0.7314754128456116,0.6716899871826172,1.071914792060852,0.1453974395990371,0.0531502142548561,0.0076108137145638,1.2276264429092407,0.0007663188152946,
2023-03-22,70.9000015258789,2.1710000038146973,1946.800048828125,0.7294584512710571,0.667789876461029,1.0774236917495728,0.1452854871749878,0.053694013506174,0.007555837277323,1.2225087881088257,0.0007672006613574,
2023-03-23,69.95999908447266,2.1540000438690186,1993.800048828125,0.7290382981300354,0.6699314713478088,1.0870392322540283,0.1453657448291778,0.0537826381623744,0.0076231714338064,1.227973222732544,0.0007702676812186,
2023-03-24,69.26000213623047,2.2160000801086426,1982.0999755859373,0.7290223836898804,0.6681597828865051,1.0835057497024536,0.1466619819402694,0.0538563877344131,0.0076414621435105,1.228154182434082,0.0007774296100251,
2023-03-27,72.80999755859375,2.088000059127808,1952.4000244140625,0.7284700274467468,0.665530800819397,1.077818512916565,0.1456239968538284,0.0542680174112319,0.0076425727456808,1.224600315093994,0.0007723021553829,
2023-03-28,73.19999694824219,2.0299999713897705,1972.4000244140625,0.732380747795105,0.6660095453262329,1.0807071924209597,0.1452559381723404,0.0545893236994743,0.0076200342737138,1.229755163192749,0.0007705347379669,
2023-03-29,72.97000122070312,1.991000056266785,1966.0999755859373,0.7356564998626709,0.6706907749176025,1.0839520692825315,0.1454905122518539,0.0548871532082557,0.0076309079304337,1.2330456972122192,0.0007710219360888,
2023-03-30,74.37000274658203,2.1040000915527344,1980.300048828125,0.7372945547103882,0.6682482361793518,1.0843634605407717,0.145230621099472,0.0552668459713459,0.0075428429991006,1.2313603162765503,0.0007650348707102,
2023-03-31,75.66999816894531,2.2160000801086426,1969.0,0.7395410537719727,0.6716818809509277,1.0904649496078491,0.1455519348382949,0.0552805364131927,0.0075074508786201,1.238727569580078,0.0007713073864579,
2023-04-03,80.41999816894531,2.0969998836517334,1983.9000244140625,0.7406419515609741,0.6658897995948792,1.080333590507507,0.1456027925014495,0.0554349832236766,0.0074992314912378,1.228697419166565,0.0007660018163733,
2023-04-04,80.70999908447266,2.1059999465942383,2022.199951171875,0.7443965673446655,0.6788502335548401,1.091226577758789,0.1454059034585952,0.0552865862846374,0.007558636367321,1.2423131465911863,0.000764496740885,
2023-04-05,80.61000061035156,2.1549999713897705,2020.9000244140625,0.7441583871841431,0.6758081316947937,1.0960105657577517,0.1453741937875747,0.055210493505001,0.0076054302044212,1.249843716621399,0.0007619569660164,
2023-04-06,80.69999694824219,2.010999917984009,2011.9000244140625,0.7432568073272705,0.6716683506965637,1.090334177017212,0.1453805267810821,0.0546185448765754,0.0076374351046979,1.2463078498840332,0.0007597571820951,
2023-04-10,79.73999786376953,2.171999931335449,1989.0999755859373,0.7405213713645935,0.6673500537872314,1.0913575887680054,0.1455752402544021,0.0551429018378257,0.0075701945461332,1.2431625127792358,0.0007601961842738,
2023-04-11,81.52999877929688,2.186000108718872,2004.800048828125,0.7405542135238647,0.6648299694061279,1.086932897567749,0.1453256011009216,0.0551173686981201,0.0074923769570887,1.239218831062317,0.0007570710149593,
